Size (Bytes),	Line Size (Bytes),	Associativity,	Num Banks,	Technology Node (um),	Operating Temp (K),	Cycle time (s),	Per-Byte Read Energy (J),	Per-Byte Write Energy (J),	Static Power (W),	Area (mm2),
67108864,	1197,	2,	1,	0.065,	360,	2.7436600000000004e-09,	3.2398800000000003e-07,	3.84186e-07,	80.4371,	4305.57,
67108864,	1198,	2,	1,	0.065,	360,	2.74492e-09,	3.2442200000000004e-07,	3.8459600000000004e-07,	80.4057,	4309.39,
67108864,	1199,	2,	1,	0.065,	360,	2.74618e-09,	3.2485700000000003e-07,	3.8500599999999997e-07,	80.3721,	4313.2,
67108864,	1200,	2,	1,	0.065,	360,	2.74744e-09,	3.25291e-07,	3.85416e-07,	80.3383,	4317.01,
67108864,	1201,	2,	1,	0.065,	360,	2.75173e-09,	3.2583700000000003e-07,	3.86051e-07,	80.4545,	4323.9,
67108864,	1202,	2,	1,	0.065,	360,	2.7530000000000003e-09,	3.26272e-07,	3.8646200000000004e-07,	80.4204,	4327.71,
67108864,	1203,	2,	1,	0.065,	360,	2.75426e-09,	3.2670800000000004e-07,	3.86873e-07,	80.3862,	4331.53,
67108864,	1204,	2,	1,	0.065,	360,	2.75553e-09,	3.27143e-07,	3.87284e-07,	80.3519,	4335.34,
67108864,	1205,	2,	1,	0.065,	360,	2.7576800000000003e-09,	3.27635e-07,	3.8782000000000004e-07,	80.4109,	4341.0,
67108864,	1206,	2,	1,	0.065,	360,	2.7589500000000003e-09,	3.28072e-07,	3.88231e-07,	80.37639999999999,	4344.81,
67108864,	1207,	2,	1,	0.065,	360,	2.7602200000000002e-09,	3.28508e-07,	3.88643e-07,	80.3418,	4348.62,
67108864,	1208,	2,	1,	0.065,	360,	2.76238e-09,	3.29001e-07,	3.8918000000000005e-07,	80.3985,	4354.27,
67108864,	1209,	2,	1,	0.065,	360,	2.7658100000000004e-09,	3.2952100000000003e-07,	3.89719e-07,	80.42280000000001,	4359.92,
67108864,	1210,	2,	1,	0.065,	360,	2.7670900000000002e-09,	3.2995900000000005e-07,	3.90131e-07,	80.3878,	4363.74,
67108864,	1211,	2,	1,	0.065,	360,	2.76836e-09,	3.30397e-07,	3.90544e-07,	80.35260000000001,	4367.56,
67108864,	1212,	2,	1,	0.065,	360,	2.77052e-09,	3.3089100000000005e-07,	3.9108200000000003e-07,	80.41130000000001,	4373.24,
67108864,	1213,	2,	1,	0.065,	360,	2.7718e-09,	3.3133e-07,	3.9149500000000005e-07,	80.376,	4377.06,
67108864,	1214,	2,	1,	0.065,	360,	2.77309e-09,	3.31768e-07,	3.91908e-07,	80.3405,	4380.88,
67108864,	1215,	2,	1,	0.065,	360,	2.7752500000000003e-09,	3.32263e-07,	3.92447e-07,	80.3969,	4386.55,
67108864,	1216,	2,	1,	0.065,	360,	2.7765300000000005e-09,	3.32703e-07,	3.92861e-07,	80.3634,	4390.39,
67108864,	1217,	2,	1,	0.065,	360,	2.7799900000000004e-09,	3.33198e-07,	3.9337400000000004e-07,	80.3839,	4395.48,
67108864,	1218,	2,	1,	0.065,	360,	2.7812800000000006e-09,	3.33638e-07,	3.9378800000000003e-07,	80.3479,	4399.3,
67108864,	1219,	2,	1,	0.065,	360,	2.7834500000000004e-09,	3.34135e-07,	3.9432900000000004e-07,	80.4063,	4405.0,
67108864,	1220,	2,	1,	0.065,	360,	2.7847400000000005e-09,	3.34576e-07,	3.9474300000000003e-07,	80.37010000000001,	4408.83,
67108864,	1221,	2,	1,	0.065,	360,	2.78603e-09,	3.3501600000000004e-07,	3.95157e-07,	80.33380000000001,	4412.66,
67108864,	1222,	2,	1,	0.065,	360,	2.7882e-09,	3.35514e-07,	3.9569800000000003e-07,	80.38980000000001,	4418.34,
67108864,	1223,	2,	1,	0.065,	360,	2.7895e-09,	3.3598300000000005e-07,	3.9614100000000003e-07,	80.35589999999999,	4422.75,
67108864,	1224,	2,	1,	0.065,	360,	2.79079e-09,	3.36425e-07,	3.96556e-07,	80.3193,	4426.59,
67108864,	1225,	2,	1,	0.065,	360,	2.79427e-09,	3.36923e-07,	3.970710000000001e-07,	80.3384,	4431.68,
67108864,	1226,	2,	1,	0.065,	360,	2.79645e-09,	3.3742200000000007e-07,	3.97614e-07,	80.3965,	4437.4,
67108864,	1227,	2,	1,	0.065,	360,	2.79775e-09,	3.37864e-07,	3.9802999999999997e-07,	80.3595,	4441.23,
67108864,	1228,	2,	1,	0.065,	360,	2.79905e-09,	3.3830700000000004e-07,	3.98445e-07,	80.3223,	4445.07,
67108864,	1229,	2,	1,	0.065,	360,	2.8012300000000003e-09,	3.38807e-07,	3.9898900000000003e-07,	80.378,	4450.77,
67108864,	1230,	2,	1,	0.065,	360,	2.80254e-09,	3.39251e-07,	3.99405e-07,	80.3429,	4454.63,
67108864,	1231,	2,	1,	0.065,	360,	2.80384e-09,	3.39695e-07,	3.9982200000000004e-07,	80.30539999999999,	4458.47,
67108864,	1232,	2,	1,	0.065,	360,	2.80603e-09,	3.40195e-07,	4.00366e-07,	80.36110000000001,	4464.18,
67108864,	1233,	2,	1,	0.065,	360,	2.8095300000000003e-09,	3.4069700000000005e-07,	4.00883e-07,	80.38119999999999,	4469.31,
67108864,	1234,	2,	1,	0.065,	360,	2.8108399999999998e-09,	3.41141e-07,	4.0130000000000003e-07,	80.3433,	4473.15,
67108864,	1235,	2,	1,	0.065,	360,	2.81303e-09,	3.41511e-07,	4.0171300000000004e-07,	80.4007,	4474.38,
67108864,	1236,	2,	1,	0.065,	360,	3.5932100000000003e-09,	2.9425000000000003e-07,	3.5447300000000005e-07,	80.23819999999999,	3630.16,
67108864,	1237,	2,	1,	0.065,	360,	3.5944500000000005e-09,	2.94688e-07,	3.5491900000000003e-07,	80.2482,	3634.79,
67108864,	1238,	2,	1,	0.065,	360,	3.5947300000000005e-09,	2.9506400000000005e-07,	3.55266e-07,	80.2098,	3637.88,
67108864,	1239,	2,	1,	0.065,	360,	3.59597e-09,	2.9546600000000003e-07,	3.55676e-07,	80.2194,	3641.74,
67108864,	1240,	2,	1,	0.065,	360,	3.5972100000000002e-09,	2.9586900000000004e-07,	3.5608600000000006e-07,	80.2277,	3645.59,
67108864,	1241,	2,	1,	0.065,	360,	3.5997000000000003e-09,	2.96292e-07,	3.56525e-07,	80.2453,	3649.66,
67108864,	1242,	2,	1,	0.065,	360,	3.6009500000000005e-09,	2.96695e-07,	3.56936e-07,	80.25450000000001,	3653.52,
67108864,	1243,	2,	1,	0.065,	360,	3.6022000000000002e-09,	2.97099e-07,	3.57346e-07,	80.2626,	3657.38,
67108864,	1244,	2,	1,	0.065,	360,	3.60249e-09,	2.9747600000000004e-07,	3.57695e-07,	80.22460000000001,	3660.48,
67108864,	1245,	2,	1,	0.065,	360,	3.6037400000000002e-09,	2.97888e-07,	3.5811399999999997e-07,	80.2325,	3664.55,
67108864,	1246,	2,	1,	0.065,	360,	3.60499e-09,	2.98292e-07,	3.58526e-07,	80.2415,	3668.42,
67108864,	1247,	2,	1,	0.065,	360,	3.6052900000000005e-09,	2.9867e-07,	3.5887400000000004e-07,	80.2021,	3671.52,
67108864,	1248,	2,	1,	0.065,	360,	3.6065400000000002e-09,	2.9907400000000005e-07,	3.5928600000000003e-07,	80.2109,	3675.4,
67108864,	1249,	2,	1,	0.065,	360,	3.61001e-09,	2.99527e-07,	3.59789e-07,	80.2745,	3680.24,
67108864,	1250,	2,	1,	0.065,	360,	3.6103100000000005e-09,	2.99905e-07,	3.60138e-07,	80.2347,	3683.34,
67108864,	1251,	2,	1,	0.065,	360,	3.61157e-09,	3.0033900000000003e-07,	3.6057900000000004e-07,	80.2437,	3687.78,
67108864,	1252,	2,	1,	0.065,	360,	3.6128300000000002e-09,	3.00745e-07,	3.6099100000000003e-07,	80.251,	3691.65,
67108864,	1253,	2,	1,	0.065,	360,	3.61314e-09,	3.01132e-07,	3.61349e-07,	80.2121,	3694.98,
67108864,	1254,	2,	1,	0.065,	360,	3.6144000000000003e-09,	3.01539e-07,	3.6176200000000003e-07,	80.2193,	3698.85,
67108864,	1255,	2,	1,	0.065,	360,	3.61567e-09,	3.01945e-07,	3.6217500000000005e-07,	80.2275,	3702.74,
67108864,	1256,	2,	1,	0.065,	360,	3.61598e-09,	3.02325e-07,	3.6252600000000005e-07,	80.1871,	3705.84,
67108864,	1257,	2,	1,	0.065,	360,	3.6194700000000005e-09,	3.0278e-07,	3.6303e-07,	80.2497,	3710.7,
67108864,	1258,	2,	1,	0.065,	360,	3.6207400000000005e-09,	3.0318700000000003e-07,	3.6344400000000003e-07,	80.2577,	3714.59,
67108864,	1259,	2,	1,	0.065,	360,	3.6210600000000003e-09,	3.03568e-07,	3.63794e-07,	80.2169,	3717.69,
67108864,	1260,	2,	1,	0.065,	360,	3.6223300000000002e-09,	3.03976e-07,	3.6420800000000005e-07,	80.2248,	3721.59,
67108864,	1261,	2,	1,	0.065,	360,	3.6236e-09,	3.04392e-07,	3.64631e-07,	80.2314,	3725.68,
67108864,	1262,	2,	1,	0.065,	360,	3.6239300000000003e-09,	3.04774e-07,	3.6498200000000003e-07,	80.1914,	3728.8,
67108864,	1263,	2,	1,	0.065,	360,	3.6252000000000003e-09,	3.0518200000000004e-07,	3.65397e-07,	80.19789999999999,	3732.69,
67108864,	1264,	2,	1,	0.065,	360,	3.62648e-09,	3.0559100000000005e-07,	3.65812e-07,	80.2055,	3736.59,
67108864,	1265,	2,	1,	0.065,	360,	3.62904e-09,	3.0605e-07,	3.6628300000000005e-07,	80.2197,	3741.25,
67108864,	1266,	2,	1,	0.065,	360,	3.6303200000000003e-09,	3.0645900000000003e-07,	3.66698e-07,	80.2259,	3745.14,
67108864,	1267,	2,	1,	0.065,	360,	3.6280700000000003e-09,	2.75219e-07,	7.11555e-07,	88.84160000000001,	2103.39,
67108864,	1268,	2,	1,	0.065,	360,	3.6247500000000003e-09,	2.7579100000000004e-07,	7.721040000000001e-07,	88.7613,	2104.28,
67108864,	1269,	2,	1,	0.065,	360,	3.6235200000000003e-09,	2.76299e-07,	7.13197e-07,	88.9223,	2110.42,
67108864,	1270,	2,	1,	0.065,	360,	3.6202100000000003e-09,	2.76508e-07,	7.130100000000001e-07,	88.8419,	2111.32,
67108864,	1271,	2,	1,	0.065,	360,	3.618e-09,	2.7671900000000003e-07,	7.12956e-07,	88.7882,	2112.35,
67108864,	1272,	2,	1,	0.065,	360,	3.61469e-09,	2.7729199999999997e-07,	7.734910000000001e-07,	88.7077,	2113.25,
67108864,	1273,	2,	1,	0.065,	360,	3.6123500000000002e-09,	2.77801e-07,	7.144610000000001e-07,	88.8404,	2119.27,
67108864,	1274,	2,	1,	0.065,	360,	3.6101500000000004e-09,	2.7801200000000004e-07,	7.144070000000001e-07,	88.7867,	2120.3,
67108864,	1275,	2,	1,	0.065,	360,	3.6068400000000003e-09,	2.78222e-07,	7.142190000000001e-07,	88.706,	2121.2,
67108864,	1276,	2,	1,	0.065,	360,	3.60463e-09,	2.7879700000000006e-07,	7.748730000000001e-07,	88.6522,	2122.24,
67108864,	1277,	2,	1,	0.065,	360,	3.6023000000000003e-09,	2.7930800000000003e-07,	7.158560000000001e-07,	88.7847,	2128.27,
67108864,	1278,	2,	1,	0.065,	360,	3.5990000000000005e-09,	2.7951900000000003e-07,	7.15667e-07,	88.7038,	2129.17,
67108864,	1279,	2,	1,	0.065,	360,	3.5967900000000004e-09,	2.7973000000000003e-07,	7.156130000000001e-07,	88.6499,	2130.21,
67108864,	1280,	2,	1,	0.065,	360,	3.59349e-09,	2.80304e-07,	7.76098e-07,	88.5691,	2131.11,
67108864,	1281,	2,	1,	0.065,	360,	3.5932400000000003e-09,	2.81486e-07,	7.19122e-07,	88.93960000000001,	2142.39,
67108864,	1282,	2,	1,	0.065,	360,	3.58994e-09,	2.81697e-07,	7.18932e-07,	88.8583,	2143.3,
67108864,	1283,	2,	1,	0.065,	360,	3.5877400000000003e-09,	2.81909e-07,	7.18877e-07,	88.8042,	2144.34,
67108864,	1284,	2,	1,	0.065,	360,	3.58444e-09,	2.8248600000000003e-07,	7.79512e-07,	88.7229,	2145.25,
67108864,	1285,	2,	1,	0.065,	360,	3.58321e-09,	2.83003e-07,	7.20508e-07,	88.88,	2151.44,
67108864,	1286,	2,	1,	0.065,	360,	3.5799100000000003e-09,	2.83215e-07,	7.203170000000001e-07,	88.7985,	2152.35,
67108864,	1287,	2,	1,	0.065,	360,	3.57661e-09,	2.83426e-07,	7.20127e-07,	88.7171,	2153.25,
67108864,	1288,	2,	1,	0.065,	360,	3.5744100000000003e-09,	2.8400500000000003e-07,	7.80878e-07,	88.6628,	2154.3,
67108864,	1289,	2,	1,	0.065,	360,	3.5721e-09,	2.8452300000000004e-07,	7.21754e-07,	88.7925,	2160.37,
67108864,	1290,	2,	1,	0.065,	360,	3.5699000000000003e-09,	2.84736e-07,	7.21699e-07,	88.7381,	2161.41,
67108864,	1291,	2,	1,	0.065,	360,	3.5666000000000005e-09,	2.8494900000000005e-07,	7.215080000000001e-07,	88.65650000000001,	2162.32,
67108864,	1292,	2,	1,	0.065,	360,	3.5644000000000002e-09,	2.8552800000000004e-07,	7.8224e-07,	88.602,	2163.37,
67108864,	1293,	2,	1,	0.065,	360,	3.56209e-09,	2.86048e-07,	7.231330000000001e-07,	88.7303,	2169.45,
67108864,	1294,	2,	1,	0.065,	360,	3.5598900000000006e-09,	2.86262e-07,	7.23078e-07,	88.67569999999999,	2170.5,
67108864,	1295,	2,	1,	0.065,	360,	3.5566000000000003e-09,	2.8647500000000003e-07,	7.22886e-07,	88.59389999999999,	2171.41,
67108864,	1296,	2,	1,	0.065,	360,	3.5544e-09,	2.87055e-07,	7.83597e-07,	88.53930000000001,	2172.46,
67108864,	1297,	2,	1,	0.065,	360,	3.5520900000000003e-09,	2.87578e-07,	7.245100000000001e-07,	88.6674,	2178.59,
67108864,	1298,	2,	1,	0.065,	360,	3.5499000000000003e-09,	2.8779300000000004e-07,	7.24454e-07,	88.6127,	2179.64,
67108864,	1299,	2,	1,	0.065,	360,	3.54661e-09,	2.88006e-07,	7.24262e-07,	88.5307,	2180.55,
67108864,	1300,	2,	1,	0.065,	360,	3.54441e-09,	2.88587e-07,	7.849520000000001e-07,	88.476,	2181.6,
67108864,	1301,	2,	1,	0.065,	360,	3.5421100000000003e-09,	2.8911200000000003e-07,	7.25882e-07,	88.60260000000001,	2187.71,
67108864,	1302,	2,	1,	0.065,	360,	3.5399200000000003e-09,	2.8932700000000003e-07,	7.258260000000001e-07,	88.54780000000001,	2188.76,
67108864,	1303,	2,	1,	0.065,	360,	3.5366300000000004e-09,	2.89541e-07,	7.25633e-07,	88.4655,	2189.68,
67108864,	1304,	2,	1,	0.065,	360,	3.53444e-09,	2.90122e-07,	7.863e-07,	88.4107,	2190.73,
67108864,	1305,	2,	1,	0.065,	360,	3.5332300000000002e-09,	2.9114900000000004e-07,	7.27886e-07,	88.5648,	2200.83,
67108864,	1306,	2,	1,	0.065,	360,	3.52994e-09,	2.91363e-07,	7.276930000000001e-07,	88.4824,	2201.75,
67108864,	1307,	2,	1,	0.065,	360,	3.5277500000000004e-09,	2.9157900000000005e-07,	7.276380000000001e-07,	88.42739999999999,	2202.8,
67108864,	1308,	2,	1,	0.065,	360,	3.5244700000000003e-09,	2.92161e-07,	7.881440000000001e-07,	88.345,	2203.72,
67108864,	1309,	2,	1,	0.065,	360,	3.52326e-09,	2.92691e-07,	7.292530000000001e-07,	88.4974,	2209.99,
67108864,	1310,	2,	1,	0.065,	360,	3.51998e-09,	2.92907e-07,	7.2906e-07,	88.4148,	2210.91,
67108864,	1311,	2,	1,	0.065,	360,	3.5177900000000005e-09,	2.93123e-07,	7.29004e-07,	88.3598,	2211.97,
67108864,	1312,	2,	1,	0.065,	360,	3.51451e-09,	2.9370600000000005e-07,	7.89485e-07,	88.2772,	2212.9,
67108864,	1313,	2,	1,	0.065,	360,	3.5143e-09,	2.9492000000000005e-07,	7.324790000000001e-07,	88.6362,	2224.36,
67108864,	1314,	2,	1,	0.065,	360,	3.51211e-09,	2.95138e-07,	7.32422e-07,	88.5809,	2225.42,
67108864,	1315,	2,	1,	0.065,	360,	3.50883e-09,	2.95354e-07,	7.322270000000001e-07,	88.4979,	2226.35,
67108864,	1316,	2,	1,	0.065,	360,	3.5066400000000002e-09,	2.9594000000000004e-07,	7.93003e-07,	88.4425,	2227.41,
67108864,	1317,	2,	1,	0.065,	360,	3.5043500000000002e-09,	2.9647300000000004e-07,	7.33837e-07,	88.5663,	2233.57,
67108864,	1318,	2,	1,	0.065,	360,	3.50217e-09,	2.9669099999999997e-07,	7.33781e-07,	88.5108,	2234.63,
67108864,	1319,	2,	1,	0.065,	360,	3.49889e-09,	2.9690800000000003e-07,	7.335850000000001e-07,	88.42760000000001,	2235.56,
67108864,	1320,	2,	1,	0.065,	360,	3.4967000000000005e-09,	2.9749500000000003e-07,	7.943339999999999e-07,	88.37219999999999,	2236.63,
67108864,	1321,	2,	1,	0.065,	360,	3.49551e-09,	2.98031e-07,	7.35332e-07,	88.5222,	2242.94,
67108864,	1322,	2,	1,	0.065,	360,	3.49224e-09,	2.98248e-07,	7.35136e-07,	88.4388,	2243.87,
67108864,	1323,	2,	1,	0.065,	360,	3.4900500000000004e-09,	2.98467e-07,	7.35079e-07,	88.3832,	2244.94,
67108864,	1324,	2,	1,	0.065,	360,	3.4867800000000002e-09,	2.99053e-07,	7.9566e-07,	88.2999,	2245.87,
67108864,	1325,	2,	1,	0.065,	360,	3.4855900000000006e-09,	2.99592e-07,	7.366840000000001e-07,	88.44980000000001,	2252.19,
67108864,	1326,	2,	1,	0.065,	360,	3.4834100000000005e-09,	2.99811e-07,	7.36627e-07,	88.39410000000001,	2253.26,
67108864,	1327,	2,	1,	0.065,	360,	3.48013e-09,	3.00029e-07,	7.3643e-07,	88.3105,	2254.19,
67108864,	1328,	2,	1,	0.065,	360,	3.47795e-09,	3.00617e-07,	7.97141e-07,	88.2548,	2255.26,
67108864,	1329,	2,	1,	0.065,	360,	3.4756700000000003e-09,	3.0115800000000003e-07,	7.380340000000001e-07,	88.3754,	2261.49,
67108864,	1330,	2,	1,	0.065,	360,	3.47349e-09,	3.01378e-07,	7.379770000000001e-07,	88.31960000000001,	2262.57,
67108864,	1331,	2,	1,	0.065,	360,	3.47131e-09,	3.01597e-07,	7.379190000000001e-07,	88.2637,	2263.64,
67108864,	1332,	2,	1,	0.065,	360,	3.4680500000000002e-09,	3.02185e-07,	7.984600000000001e-07,	88.17989999999999,	2264.58,
67108864,	1333,	2,	1,	0.065,	360,	3.46686e-09,	3.02728e-07,	7.3952e-07,	88.3284,	2270.92,
67108864,	1334,	2,	1,	0.065,	360,	3.46468e-09,	3.02948e-07,	7.394620000000001e-07,	88.27239999999999,	2271.99,
67108864,	1335,	2,	1,	0.065,	360,	3.46141e-09,	3.03167e-07,	7.39265e-07,	88.1884,	2272.93,
67108864,	1336,	2,	1,	0.065,	360,	3.45924e-09,	3.0375700000000004e-07,	7.99933e-07,	88.13250000000001,	2274.01,
67108864,	1337,	2,	1,	0.065,	360,	3.4580500000000005e-09,	3.0430200000000005e-07,	7.410030000000001e-07,	88.2795,	2280.36,
67108864,	1338,	2,	1,	0.065,	360,	3.4547900000000002e-09,	3.0452100000000006e-07,	7.40805e-07,	88.19539999999999,	2281.3,
67108864,	1339,	2,	1,	0.065,	360,	3.45261e-09,	3.04742e-07,	7.40747e-07,	88.1393,	2282.38,
67108864,	1340,	2,	1,	0.065,	360,	3.4504400000000003e-09,	3.05333e-07,	8.014020000000001e-07,	88.0832,	2283.46,
67108864,	1341,	2,	1,	0.065,	360,	3.4481700000000005e-09,	3.0587900000000006e-07,	7.42343e-07,	88.2021,	2289.69,
67108864,	1342,	2,	1,	0.065,	360,	3.4460000000000003e-09,	3.061e-07,	7.422840000000001e-07,	88.14580000000001,	2290.77,
67108864,	1343,	2,	1,	0.065,	360,	3.4438200000000002e-09,	3.0632100000000003e-07,	7.42226e-07,	88.0896,	2291.85,
67108864,	1344,	2,	1,	0.065,	360,	3.4405600000000004e-09,	3.06911e-07,	8.027080000000001e-07,	88.0053,	2292.79,
67108864,	1345,	2,	1,	0.065,	360,	3.4403800000000005e-09,	3.08159e-07,	7.45669e-07,	88.3533,	2304.43,
67108864,	1346,	2,	1,	0.065,	360,	3.4382100000000003e-09,	3.08381e-07,	7.45611e-07,	88.2968,	2305.52,
67108864,	1347,	2,	1,	0.065,	360,	3.4349500000000004e-09,	3.08602e-07,	7.45411e-07,	88.2121,	2306.46,
67108864,	1348,	2,	1,	0.065,	360,	3.4327800000000002e-09,	3.0919600000000004e-07,	8.06178e-07,	88.1556,	2307.55,
67108864,	1349,	2,	1,	0.065,	360,	3.4316e-09,	3.0974700000000005e-07,	7.47143e-07,	88.3004,	2313.94,
67108864,	1350,	2,	1,	0.065,	360,	3.42835e-09,	3.09969e-07,	7.469420000000001e-07,	88.2154,	2314.89,
67108864,	1351,	2,	1,	0.065,	360,	3.4261800000000003e-09,	3.10191e-07,	7.468830000000001e-07,	88.1588,	2315.98,
67108864,	1352,	2,	1,	0.065,	360,	3.42401e-09,	3.1078600000000004e-07,	8.076340000000001e-07,	88.1022,	2317.07,
67108864,	1353,	2,	1,	0.065,	360,	3.42284e-09,	3.1134e-07,	7.486140000000001e-07,	88.2469,	2323.47,
67108864,	1354,	2,	1,	0.065,	360,	3.41958e-09,	3.11561e-07,	7.484120000000001e-07,	88.1618,	2324.43,
67108864,	1355,	2,	1,	0.065,	360,	3.41741e-09,	3.11784e-07,	7.48353e-07,	88.105,	2325.52,
67108864,	1356,	2,	1,	0.065,	360,	3.41524e-09,	3.1238e-07,	8.090870000000001e-07,	88.04830000000001,	2326.61,
67108864,	1357,	2,	1,	0.065,	360,	3.4129900000000002e-09,	3.1293400000000004e-07,	7.49939e-07,	88.1632,	2332.89,
67108864,	1358,	2,	1,	0.065,	360,	3.4108200000000004e-09,	3.1315800000000003e-07,	7.498800000000001e-07,	88.1063,	2333.98,
67108864,	1359,	2,	1,	0.065,	360,	3.40866e-09,	3.13381e-07,	7.498200000000001e-07,	88.04939999999999,	2335.07,
67108864,	1360,	2,	1,	0.065,	360,	3.40649e-09,	3.13978e-07,	8.105370000000001e-07,	87.9925,	2336.17,
67108864,	1361,	2,	1,	0.065,	360,	3.4042400000000002e-09,	3.15056e-07,	7.519260000000001e-07,	88.1075,	2346.44,
67108864,	1362,	2,	1,	0.065,	360,	3.4020800000000003e-09,	3.1528e-07,	7.518660000000001e-07,	88.0505,	2347.54,
67108864,	1363,	2,	1,	0.065,	360,	3.3999100000000005e-09,	3.1550400000000004e-07,	7.51807e-07,	87.9935,	2348.63,
67108864,	1364,	2,	1,	0.065,	360,	3.3977400000000003e-09,	3.16102e-07,	8.125050000000001e-07,	87.9365,	2349.73,
67108864,	1365,	2,	1,	0.065,	360,	3.3955000000000005e-09,	3.16661e-07,	7.5339e-07,	88.0498,	2356.04,
67108864,	1366,	2,	1,	0.065,	360,	3.39334e-09,	3.16886e-07,	7.5333e-07,	87.9927,	2357.14,
67108864,	1367,	2,	1,	0.065,	360,	3.39117e-09,	3.17111e-07,	7.53271e-07,	87.93560000000001,	2358.24,
67108864,	1368,	2,	1,	0.065,	360,	3.38901e-09,	3.1771e-07,	8.13949e-07,	87.8784,	2359.34,
67108864,	1369,	2,	1,	0.065,	360,	3.38677e-09,	3.1827100000000003e-07,	7.548510000000001e-07,	87.9917,	2365.65,
67108864,	1370,	2,	1,	0.065,	360,	3.3846e-09,	3.18496e-07,	7.547910000000001e-07,	87.9344,	2366.76,
67108864,	1371,	2,	1,	0.065,	360,	3.38244e-09,	3.18722e-07,	7.54732e-07,	87.87710000000001,	2367.86,
67108864,	1372,	2,	1,	0.065,	360,	3.3802800000000002e-09,	3.1932100000000006e-07,	8.153890000000001e-07,	87.81989999999999,	2368.96,
67108864,	1373,	2,	1,	0.065,	360,	3.37804e-09,	3.19885e-07,	7.5631e-07,	87.93169999999999,	2375.29,
67108864,	1374,	2,	1,	0.065,	360,	3.37588e-09,	3.20111e-07,	7.562500000000001e-07,	87.8743,	2376.39,
67108864,	1375,	2,	1,	0.065,	360,	3.3737200000000002e-09,	3.20337e-07,	7.561900000000001e-07,	87.81689999999999,	2377.5,
67108864,	1376,	2,	1,	0.065,	360,	3.3715600000000003e-09,	3.2093700000000004e-07,	8.168250000000001e-07,	87.7595,	2378.6,
67108864,	1377,	2,	1,	0.065,	360,	3.3703300000000003e-09,	3.22217e-07,	7.596040000000001e-07,	88.06830000000001,	2390.28,
67108864,	1378,	2,	1,	0.065,	360,	3.3681700000000004e-09,	3.22444e-07,	7.59544e-07,	88.01060000000001,	2391.39,
67108864,	1379,	2,	1,	0.065,	360,	3.36602e-09,	3.2267e-07,	7.594840000000001e-07,	87.953,	2392.5,
67108864,	1380,	2,	1,	0.065,	360,	3.36386e-09,	3.2327300000000004e-07,	8.202530000000001e-07,	87.8953,	2393.61,
67108864,	1381,	2,	1,	0.065,	360,	3.3627100000000003e-09,	3.23842e-07,	7.612020000000001e-07,	88.0349,	2400.11,
67108864,	1382,	2,	1,	0.065,	360,	3.35947e-09,	3.24068e-07,	7.60996e-07,	87.9483,	2401.08,
67108864,	1383,	2,	1,	0.065,	360,	3.3573100000000003e-09,	3.2429500000000003e-07,	7.60935e-07,	87.8905,	2402.19,
67108864,	1384,	2,	1,	0.065,	360,	3.3551600000000002e-09,	3.2489800000000005e-07,	8.216810000000001e-07,	87.8327,	2403.3,
67108864,	1385,	2,	1,	0.065,	360,	3.3540100000000005e-09,	3.2547000000000007e-07,	7.626520000000001e-07,	87.9709,	2409.81,
67108864,	1386,	2,	1,	0.065,	360,	3.3518500000000006e-09,	3.2569700000000003e-07,	7.625910000000001e-07,	87.913,	2410.93,
67108864,	1387,	2,	1,	0.065,	360,	3.3497e-09,	3.2592500000000003e-07,	7.6253e-07,	87.85510000000001,	2412.04,
67108864,	1388,	2,	1,	0.065,	360,	3.34646e-09,	3.2652800000000005e-07,	8.23105e-07,	87.7682,	2413.01,
67108864,	1389,	2,	1,	0.065,	360,	3.34532e-09,	3.2710100000000004e-07,	7.640990000000001e-07,	87.90639999999999,	2419.54,
67108864,	1390,	2,	1,	0.065,	360,	3.3431600000000003e-09,	3.2733e-07,	7.640380000000001e-07,	87.8484,	2420.65,
67108864,	1391,	2,	1,	0.065,	360,	3.34101e-09,	3.27558e-07,	7.63977e-07,	87.79039999999999,	2421.77,
67108864,	1392,	2,	1,	0.065,	360,	3.33886e-09,	3.28163e-07,	8.246910000000001e-07,	87.73230000000001,	2422.89,
67108864,	1393,	2,	1,	0.065,	360,	3.33664e-09,	3.28738e-07,	7.65545e-07,	87.8401,	2429.32,
67108864,	1394,	2,	1,	0.065,	360,	3.3344900000000005e-09,	3.28967e-07,	7.654840000000001e-07,	87.7819,	2430.44,
67108864,	1395,	2,	1,	0.065,	360,	3.33233e-09,	3.2919600000000006e-07,	7.65423e-07,	87.72380000000001,	2431.56,
67108864,	1396,	2,	1,	0.065,	360,	3.33018e-09,	3.2980200000000006e-07,	8.261100000000001e-07,	87.66560000000001,	2432.68,
67108864,	1397,	2,	1,	0.065,	360,	3.3290400000000003e-09,	3.3038e-07,	7.67134e-07,	87.8025,	2439.23,
67108864,	1398,	2,	1,	0.065,	360,	3.3268900000000003e-09,	3.30609e-07,	7.67073e-07,	87.74419999999999,	2440.35,
67108864,	1399,	2,	1,	0.065,	360,	3.32474e-09,	3.3083800000000007e-07,	7.67011e-07,	87.68589999999999,	2441.47,
67108864,	1400,	2,	1,	0.065,	360,	3.32151e-09,	3.31443e-07,	8.27524e-07,	87.5984,	2442.45,
